"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048863","stem cell differentiation","42/1671","251/18986",0.167330677290837,1.90122096890714,4.46502173970575,3.77932368743503e-05,0.00129329356423,0.00100900364863162,"HMGA2/HIF1A/BCL2/CDK6/ZFP36L2/TGFB2/TP63/YAP1/ERBB4/MED1/ACVR1/GSK3B/RBPJ/ITGB1/SMAD4/MEF2C/MLLT3/MAPK1/RET/CDK13/SEMA5A/MTF2/FBXL17/MSI2/PRICKLE1/DHX36/EDNRB/KITLG/SOX6/SEMA6D/SETD2/CDK12/SEMA6A/METTL3/MYOCD/PAX6/EIF2AK2/RUNX2/YTHDF2/NRP1/FGF2/NRP2",42
"GO:0007064","mitotic sister chromatid cohesion","11/1671","31/18986",0.354838709677419,4.0316982297639,5.2479199330441,3.82770350121471e-05,0.0013020986644073,0.00101587322445817,"SMC1A/PDS5A/ATRX/TNKS/STAG1/STAG2/PDS5B/POGZ/NIPBL/NAA50/CHTF8",11
"GO:0051258","protein polymerization","47/1671","293/18986",0.160409556313993,1.82258278646168,4.40814835413088,4.0609588892841e-05,0.00137332074438202,0.00107143937010771,"FER/TWF1/NIN/MET/RASA1/CLASP2/CAPZA1/DYRK1A/MEGF9/EPS8/MTOR/MAP1B/MAP4/CLIP1/SPTBN1/ZNF207/LATS1/FCHSD2/RANBP9/ARFGEF1/NCKAP1/CAMSAP2/CLASP1/DAAM2/CD2AP/TMOD2/HAUS6/KIF21A/SPIRE1/SLAIN2/HAUS3/NDEL1/MTPN/CAMSAP1/RICTOR/FMN1/BAIAP2/TENM1/TMOD1/NCK1/WASL/DIAPH2/ARHGAP18/NAV3/UBE2K/CAPZA2/PDE4DIP",47
"GO:0007416","synapse assembly","44/1671","269/18986",0.163568773234201,1.85847799438931,4.40523889242524,4.39226124497283e-05,0.00147161442563784,0.00114812627690726,"CAPRIN1/CRK/RTN4/PTEN/LIN7C/ERBB4/PTPRD/RELN/EFNA5/EPHA7/MAP1B/MEF2C/PLXNA2/TPBG/FZD5/LIN7A/LATS1/DLG5/DOCK4/GNA13/MYCBP2/PUM2/SIX4/SETD5/VPS35/SLITRK4/PRICKLE1/GABRA4/GABRB2/PCDH17/SLC12A5/NRXN1/FLRT2/FLRT3/SLITRK3/LRRTM2/LGI2/SHANK2/LRFN5/OGT/GRID2/LRRC4/NLGN4Y/IGSF11",44
"GO:0006446","regulation of translational initiation","20/1671","86/18986",0.232558139534884,2.64233922035266,4.74202091987858,4.40281233622731e-05,0.00147161442563784,0.00114812627690726,"UHMK1/PDIK1L/EIF4G2/FMR1/DDX3X/EIF2S1/EIF4A2/EIF5/MTOR/RPS6KB1/TPR/EIF5B/NCK1/KHDRBS1/PAIP2B/YTHDF3/METTL3/EIF2AK2/YTHDF2/DAZ2",20
"GO:0007389","pattern specification process","68/1671","476/18986",0.142857142857143,1.62315123535949,4.27736198223709,4.54887984006047e-05,0.00150734009699251,0.00117599878299843,"HIF1A/BMI1/SATB2/GJA1/CAPRIN2/BMPR2/TP63/NOTCH2/APC/ERBB4/RELN/ATM/ROBO1/ACVR1/ACVR2A/ACVR2B/ASPH/BPTF/GRSF1/RBPJ/SMAD4/MEF2C/MEIS2/MID1/KMT2A/MLLT3/PCDH8/PLXNA2/PPP2R3A/RFX3/NR2F2/FZD5/FRS2/TMED2/WIF1/MTF2/RPGRIP1L/HEY1/DAAM2/NPHP3/HIPK2/SHROOM3/PGAP1/PRICKLE1/IRX2/PTCH1/BICC1/OSR2/PCSK5/STC1/TSHZ1/FST/INTU/CXXC4/TBC1D32/LHX1/NEUROD1/MIB1/PAX6/CDON/WT1/BMPR1B/LRP2/ZEB1/NRP1/FGF2/NRP2/ZIC1",68
"GO:1901873","regulation of post-translational protein modification","42/1671","253/18986",0.16600790513834,1.88619155413317,4.40825266191296,4.56877449366173e-05,0.00150734009699251,0.00117599878299843,"HIF1A/BMI1/XIAP/PTEN/CAV1/HDAC4/FBXW7/WNK1/DDX3X/EPAS1/GSK3B/MAD2L1/UBE2V2/CUL3/COPS2/IVNS1ABP/MALT1/PAXIP1/MYCBP2/DCUN1D4/SASH1/UBQLN1/DCUN1D1/OTUD4/ARRDC3/DCUN1D5/ARRDC4/LRRK2/DCUN1D3/AMER1/PRICKLE1/FBXO33/SPOPL/RCHY1/PLAA/TANK/CRY1/SKP1/HMG20A/OGT/UBE2N/CBLB",42
"GO:0014812","muscle cell migration","24/1671","114/18986",0.210526315789474,2.39201234684557,4.63093650989054,4.58835479168011e-05,0.00150734009699251,0.00117599878299843,"CRK/ABHD2/SRC/BCL2/ATP7A/LPAR1/GRB10/ITGA2/MEF2C/NF1/ROCK1/RPS6KB1/NR4A3/DOCK4/GNA13/SIX4/PRKG1/POSTN/SEMA6D/FAT1/MYOCD/IGF1/PLAT/NRP1",24
"GO:0014909","smooth muscle cell migration","22/1671","100/18986",0.22,2.49965290245362,4.67092654322711,4.64956785221199e-05,0.00151877077172538,0.00118491678338967,"CRK/ABHD2/SRC/BCL2/ATP7A/LPAR1/GRB10/ITGA2/MEF2C/NF1/RPS6KB1/NR4A3/DOCK4/GNA13/PRKG1/POSTN/SEMA6D/FAT1/MYOCD/IGF1/PLAT/NRP1",22
"GO:0050678","regulation of epithelial cell proliferation","60/1671","406/18986",0.147783251231527,1.67912196761327,4.29704813431065,4.72011954145876e-05,0.00153310549400262,0.00119610046780587,"IRS2/HIF1A/KLF9/RTN4/CDK6/THBS1/NRAS/LAMC1/NFIB/EGFR/TGFB2/TP63/CAV1/STK4/NOTCH2/YAP1/MED1/FBXW7/ROBO1/ATP7A/DAB2/EFNB2/RBPJ/MEF2C/NF1/PDPK1/PGR/PROX1/PTPRM/RREB1/SOX2/SOX11/NR2F2/NR4A3/CASK/TRIM24/SEMA5A/FRS2/SIX4/BCL11B/CDC73/STXBP4/RICTOR/EDNRB/PTCH1/OSR2/INTU/PAX6/RUNX2/CXCL12/IGF1/ST8SIA1/FGF7/ZEB1/NRP1/PKHD1/DLX6/FGF2/FZD7/NRP2",60
"GO:0030534","adult behavior","29/1671","151/18986",0.19205298013245,2.18211722369521,4.53052450991867,4.7904156186396e-05,0.00154719659503141,0.00120709408344313,"PPARA/PTEN/ARCN1/SLC7A11/CACNB4/EPS8/PAFAH1B1/SLC1A1/NRXN3/HOMER1/CHL1/WDR47/VPS13A/AGTPBP1/HIPK2/PREX2/PCDH17/NRXN1/SCN1A/TMOD1/SLC1A2/OXR1/FGF12/SHANK2/PAX5/CXCL12/RNF170/FGF2/ZIC1",29
"GO:0060041","retina development in camera-type eye","32/1671","174/18986",0.183908045977011,2.08957400414096,4.48534806178353,4.86925649114698e-05,0.00156387461271531,0.00122010596346823,"HIF1A/NFIA/NFIB/BMPR2/COL4A1/TGFB2/MAN2A1/MED1/DCX/CLIC4/ACVR2B/PROX1/PTPRM/RET/RRM1/SLC1A1/THRB/AGTPBP1/RPGRIP1L/HIPK2/FAT3/RAB11FIP4/TBC1D32/LHX1/NEUROD1/ATP2B2/PAX6/CDON/MFSD8/BMPR1B/NRP1/TMEM135",32
"GO:0061138","morphogenesis of a branching epithelium","34/1671","190/18986",0.178947368421053,2.03321049481873,4.44646797686043,5.12148368215443e-05,0.00163025761411858,0.00127189674977969,"SRC/BCL2/KRAS/COL4A1/TP63/STK4/MET/YAP1/MED1/CLIC4/ACVR1/SMAD4/PGR/PROX1/SALL1/FZD5/DLG5/HS3ST3B1/GNA13/FRS2/TMED2/SIX4/BTBD7/PTCH1/CSMD1/FEM1B/LHX1/GRHL2/WT1/FGF7/NRP1/PKHD1/FGF2/TCF21",34
"GO:0034504","protein localization to nucleus","50/1671","321/18986",0.155763239875389,1.76979106659135,4.32109349928387,5.13266008271808e-05,0.00163025761411858,0.00127189674977969,"SRC/E2F3/OSBPL8/STK4/PIK3R1/YAP1/YWHAZ/MED1/PPP3CA/TNPO1/BARD1/CACNB4/ATF2/CREBBP/MTOR/GSK3B/KPNA3/KPNA5/NF1/PGR/PKIA/RAN/TFRC/TPR/LATS1/IPO8/FERMT2/SYNE1/MORC3/CD2AP/PYGO1/RANBP6/UBR5/RAB23/SIX4/NUP54/TAF3/LRRK2/PRICKLE1/TOR1AIP2/RAP1GDS1/PPP3CB/PIKFYVE/KPNB1/IPO5/SKP1/RGPD1/PTGS2/CBLB/ZIC1",50
"GO:0140694","non-membrane-bounded organelle assembly","62/1671","425/18986",0.145882352941176,1.65752384975534,4.2588031596935,5.24158209503217e-05,0.00165022177578968,0.00128747241838669,"TIA1/CAPRIN1/PRKAA1/SRC/PTEN/SMC1A/KIF2A/CNOT6/CFL2/PRC1/TNRC6A/WNK1/CLASP2/FMR1/DDX3X/EIF2S1/EIF5/ITGB1/KIF11/SMAD4/TRIM37/PRKAR1A/PROX1/SYT1/TPR/ZNF207/FXR1/TNKS/CDS2/ARHGEF10/EIF5B/DLGAP5/DAZAP2/UBAP2L/G3BP2/STAG1/STAG2/AKAP13/POGZ/CLASP1/PUM2/TMOD2/SIX4/HAUS6/RNF213/WNK3/HAUS3/NEK7/PRICKLE1/C9orf72/PATL1/MAP9/SENP6/TMOD1/KPNB1/TTN/CNOT1/CNOT6L/YTHDF3/RC3H1/PAN3/YTHDF2",62
"GO:0016311","dephosphorylation","38/1671","222/18986",0.171171171171171,1.94485688561092,4.39908228099683,5.25322160549183e-05,0.00165022177578968,0.00128747241838669,"STYX/SRC/PTEN/CTDSP2/PPP2R2A/PTPRD/PPP3CA/PTP4A1/DUSP3/MEF2C/PPM1A/PPP1CB/PPP1CC/PPP2CB/PPP2R3A/PPP6C/PTPN4/PTPN11/PTPRA/PTPRB/PTPRM/ROCK1/SYNJ1/MTMR4/PTPRT/SACM1L/PPTC7/PPP3CB/PPARGC1B/PPP2R5E/CTTNBP2NL/PPM1B/PPM1E/DUSP1/CDC14A/PPM1H/MTMR2/PLPPR5",38
"GO:0035051","cardiocyte differentiation","31/1671","167/18986",0.18562874251497,2.10912465911982,4.47221427214664,5.28162822656638e-05,0.00165022177578968,0.00128747241838669,"PPARA/FOXP1/EGFR/TGFB2/CTCF/ACVR1/EFNB2/MTOR/RBPJ/ITGB1/SMAD4/MEF2C/MAPK1/PROX1/MAP2K4/SORBS2/FRS2/AKAP13/SYNE1/TENM4/PRICKLE1/DHX36/PRKG1/SOX6/TTN/AKAP6/MYOCD/IGF1/RARB/WT1/FZD7",31
"GO:0060612","adipose tissue development","16/1671","61/18986",0.262295081967213,2.98021210426661,4.81217000793111,5.35275550509708e-05,0.00166340494047584,0.00129775767893136,"PRKAA1/ARID5B/NCOA2/PGRMC2/ATF2/PIK3CA/KLF7/PAXIP1/PUM2/CD2AP/ARRDC3/TBL1XR1/AMER1/VPS13B/NCOA1/SPTLC2",16
"GO:0007215","glutamate receptor signaling pathway","15/1671","55/18986",0.272727272727273,3.09874326750449,4.84212682987426,5.57205894590849e-05,0.00171303566203358,0.00133647864725675,"FMR1/GNAQ/GRM8/MEF2C/SLC1A1/HOMER1/CPEB4/GRIA4/NRXN1/PLCB1/GRID2/GRIK2/GRIN3A/GRIA2/GRM1",15
"GO:0045778","positive regulation of ossification","15/1671","55/18986",0.272727272727273,3.09874326750449,4.84212682987426,5.57205894590849e-05,0.00171303566203358,0.00133647864725675,"BMPR2/ATP2B1/FBN2/ACVR1/ACVR2A/ACVR2B/GPM6B/MEF2C/PTPN11/SOX11/NIPBL/OSR2/SLC20A2/SETD2/BMPR1B",15
"GO:0021697","cerebellar cortex formation","10/1671","27/18986",0.37037037037037,4.20816986945054,5.18219561175365,5.65417809164203e-05,0.00172903563025798,0.00134896152567115,"ATP7A/PROX1/PTPN11/RORA/AGTPBP1/MTPN/NRXN1/GRID2/LHX1/MAP2K1",10
"GO:0021987","cerebral cortex development","26/1671","130/18986",0.2,2.27241172950329,4.52227359169779,5.69314887952547e-05,0.00173174142372444,0.00135107253554208,"HIF1A/CRK/RTN4/EGFR/RELN/ROBO1/GSK3B/NF1/PAFAH1B1/PEX13/POU3F2/WDR47/SLC38A2/FAT4/NDEL1/DIXDC1/KCNA1/FOXP2/NCOA1/PLCB1/SOCS7/DISC1/CSNK2A2/PAX6/CDON/PAX5",26
"GO:0051146","striated muscle cell differentiation","49/1671","314/18986",0.156050955414013,1.77306010741499,4.29106353772978,5.79055488492775e-05,0.00174738048449903,0.00136327384065886,"PPARA/FOXP1/ADAM12/BCL2/KRAS/CFL2/CASP3/HDAC4/PPP3CA/CTCF/ACVR1/KLF5/RCAN1/EFNB2/MTOR/ITGB1/SMAD4/MEF2C/NEO1/PRKAR1A/PROX1/PTGFRN/MAP2K4/SORBS2/HOMER1/FRS2/ADAMTS5/AKAP13/SYNE1/TMOD2/SIX4/MTPN/PRICKLE1/PRKG1/PPP3CB/SOX6/TMOD1/HDAC9/TTN/AKAP6/NLN/MYOCD/XK/CDON/IGF1/RARB/WT1/FZD7/NOS1",49
"GO:0009755","hormone-mediated signaling pathway","38/1671","223/18986",0.170403587443946,1.93613555428532,4.36839911025025,5.80535175751113e-05,0.00174738048449903,0.00136327384065886,"NCOA3/PPARA/FOXP1/ABHD2/SRC/DDX5/TP63/PGRMC2/MED1/CTBP2/DAB2/NEDD4/PGR/MAPK1/PRLR/PTPN11/THRB/NR4A3/TRIM24/LATS1/NR1D2/RBFOX2/UBR5/TRERF1/RXFP1/ADIPOR2/STRN3/PPARGC1B/NCOA1/CRY1/CNOT1/ESRRG/NR5A2/LMO3/USP26/RARB/SSTR2/TCF21",38
"GO:0022604","regulation of cell morphogenesis","41/1671","248/18986",0.165322580645161,1.87840485704909,4.32554893286896,6.1588566407218e-05,0.00184412848059946,0.00143875483257213,"CAPRIN1/CRK/SLC30A1/BRWD1/SRC/CAPRIN2/PTK2/CD44/ANKRD27/RASA1/PTPRD/RELN/EPB41L3/EFNA5/LPAR1/EPS8/MYO9A/PAFAH1B1/PLXNA2/RREB1/SYT1/SYT4/GNA13/FERMT2/MACF1/ITSN2/BCL11A/PHIP/PRPF40A/FGD6/SHROOM3/FMNL3/CAMSAP1/DHX36/SH3KBP1/PLAA/BAIAP2/ZMYM3/ARHGAP18/PALM2AKAP2/NTNG1",41
"GO:0110053","regulation of actin filament organization","44/1671","273/18986",0.161172161172161,1.83124754758507,4.29756317371897,6.28768043688705e-05,0.00187234586512319,0.00146076951255411,"FER/TWF1/CFL2/PIK3R1/MET/RASA1/CLASP2/CAPZA1/LPAR1/MEGF9/EPS8/MTOR/PIK3CA/ROCK1/SPTBN1/SEMA5A/LATS1/ARHGEF10/FCHSD2/ABI2/ARFGEF1/NCKAP1/FERMT2/LIMCH1/CLASP1/DAAM2/TMOD2/CCDC88A/MTPN/SYNPO2/C9orf72/RICTOR/ARF1/FMN1/BAIAP2/TENM1/TMOD1/NCK1/ARHGAP18/CAPZA2/PPM1E/PLEKHH2/CXCL12/NRP1",44
"GO:0045185","maintenance of protein location","21/1671","95/18986",0.221052631578947,2.51161296418785,4.58835713964787,6.37004081157926e-05,0.00187234586512319,0.00146076951255411,"TWF1/FBN1/CAV1/FBN2/BARD1/PGR/LATS1/G3BP2/TMED2/KDELR2/VPS13A/SYNE1/MORC3/VPS13C/VPS13D/CCDC88A/TAF3/ANK3/YWHAB/SKP1/IGSF11",21
"GO:0106027","neuron projection organization","21/1671","95/18986",0.221052631578947,2.51161296418785,4.58835713964787,6.37004081157926e-05,0.00187234586512319,0.00146076951255411,"CAPRIN1/SLC30A1/PTEN/CAPRIN2/PTPRD/RELN/GSK3B/IGF1R/PAFAH1B1/HOMER1/ABI2/TANC2/VPS35/LRRK2/DHX36/ARF1/BAIAP2/CTNND2/WASL/ZDHHC15/MTMR2",21
"GO:0030522","intracellular receptor signaling pathway","57/1671","384/18986",0.1484375,1.68655558049072,4.22224831891573,6.38336736065654e-05,0.00187234586512319,0.00146076951255411,"NCOA3/PPARA/FOXP1/XIAP/MAPK8/RTN4/DCBLD2/SRC/DDX5/NCOA2/TP63/CAV1/ASXL2/MED1/CSNK1A1/CTBP2/DAB2/DDX3X/NEDD4/PGR/PPP6C/MAPK1/RORA/NR2F2/THRB/NR4A3/TRIM24/LATS1/USP15/NR1D2/PUM2/RBFOX2/ANKRD17/UBQLN1/UBR5/TRERF1/NEK7/STRN3/PDK3/PPARGC1B/IPO5/NCOA1/CRY1/CNOT1/OGT/ESRRG/NR5A2/LMO3/USP26/EIF2AK2/BRCC3/RARB/RNF170/ZDHHC3/HNF4G/TLR7/TCF21",57
"GO:0030902","hindbrain development","30/1671","162/18986",0.185185185185185,2.10408493472527,4.38415915744564,7.24490749980193e-05,0.00211426259981529,0.00164950846148309,"CRK/BCL2/ARCN1/NFIB/ATP7A/ATF2/LPAR1/IGF1R/ITGB1/PLXNA2/PROX1/PTPN11/RORA/AGTPBP1/RPGRIP1L/MTPN/PRKG1/NRXN1/CNTN1/NCOA1/ATRN/TTBK2/GRID2/LHX1/NEUROD1/PAX6/NANOS1/SSTR2/MAP2K1/FGF2",30
"GO:0001666","response to hypoxia","49/1671","317/18986",0.154574132492114,1.75628035876437,4.21826833176926,7.38844094922739e-05,0.00213256598531684,0.00166378842332947,"PPARA/HIF1A/PRKAA1/RTN4/SRC/BCL2/THBS1/APAF1/TGFB2/CAV1/CASP3/MYB/BNIP3L/ATM/ATP7A/ATF2/CREBBP/EPAS1/MTOR/ITGA2/ITPR1/KCNMA1/SMAD4/NF1/PDK1/RORA/SCN2A/TMBIM6/TFRC/ARNT2/DDAH1/HIPK2/UBQLN1/ADO/CPEB2/PGK1/GAD2/POSTN/PDK3/STC1/CBL/MYOCD/CPEB1/CXCL12/NDNF/FMN2/PTGS2/PLAT/NOS1",49
"GO:0007179","transforming growth factor beta receptor signaling pathway","41/1671","250/18986",0.164,1.8633776181927,4.26888670813717,7.41089354694236e-05,0.00213256598531684,0.00166378842332947,"PPARA/ADAM9/SKIL/SRC/THBS1/ZEB2/PTK2/FBN1/TGFB2/FBN2/NLK/ACVR1/LDLRAD4/CREBBP/DAB2/GLG1/ITGB8/SMAD4/PDPK1/PPM1A/SOX11/USP9X/MTMR4/LATS1/ONECUT2/USP15/FERMT2/LEMD3/ZNF451/HIPK2/TRIM33/ARID4B/SMURF2/SAP30L/PEG10/OGT/USP9Y/MYOCD/LOX/ITGB6/ZEB1",41
"GO:1905207","regulation of cardiocyte differentiation","11/1671","33/18986",0.333333333333333,3.78735288250549,4.97842788821141,7.41891106389577e-05,0.00213256598531684,0.00166378842332947,"EGFR/TGFB2/EFNB2/SMAD4/MEF2C/FRS2/PRICKLE1/DHX36/SOX6/MYOCD/FZD7",11
"GO:0071453","cellular response to oxygen levels","32/1671","178/18986",0.179775280898876,2.04261728494678,4.34156084063895,7.66814846471903e-05,0.00219324306087909,0.00171112755214285,"HIF1A/PRKAA1/RTN4/SRC/BCL2/CAV1/FOXO1/BNIP3L/ATP7A/ATF2/LPAR1/EPAS1/MTOR/PDK1/RORA/SCN2A/TMBIM6/DDAH1/HIPK2/UBQLN1/CPEB4/ADO/CPEB2/PGK1/GAD2/PDK3/STC1/CBL/CPEB1/NDNF/FMN2/PTGS2",32
"GO:0045446","endothelial cell differentiation","25/1671","125/18986",0.2,2.27241172950329,4.43386627436322,7.84204628804775e-05,0.00223187743118745,0.00174126937120227,"RAP2C/BMPR2/MET/CLIC4/ACVR1/ACVR2B/RBPJ/SMAD4/PDE4D/PROX1/RAP1B/ROCK1/NR2F2/VEZF1/MAGI1/RAPGEF2/HEY1/EDNRB/STC1/PLCB1/FOXJ2/ZDHHC21/TJP2/ZEB1/NRP1",25
"GO:0035331","negative regulation of hippo signaling","9/1671","23/18986",0.391304347826087,4.44602294902818,5.13701505563776,8.09822321223624e-05,0.00227278926695202,0.00177318802656435,"SRC/SLMAP/DLG5/CIT/MOB4/WWC2/STRN3/SIKE1/SHANK2",9
"GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","9/1671","23/18986",0.391304347826087,4.44602294902818,5.13701505563776,8.09822321223624e-05,0.00227278926695202,0.00177318802656435,"ZFP36L2/TOB1/SYNCRIP/CPEB3/TNRC6B/PABPC1/DHX36/CNOT1/RC3H1",9
"GO:0035020","regulation of Rac protein signal transduction","10/1671","28/18986",0.357142857142857,4.05787808839874,5.03019939790527,8.10439728170401e-05,0.00227278926695202,0.00177318802656435,"CRK/RTN4/KRAS/NF1/RASGRF1/AUTS2/ARHGAP17/ALS2/OGT/ARHGAP24",10
"GO:0046822","regulation of nucleocytoplasmic transport","24/1671","118/18986",0.203389830508475,2.31092718254572,4.4375056233686,8.19278241605385e-05,0.00228642262669386,0.00178382452094049,"UHMK1/PIK3R1/WNK1/BARD1/GSK3B/NEDD4/NF1/PPM1A/PPP1CC/PKIA/PTPN11/RAN/TPR/CPSF6/UBR5/CTDSPL2/RAB23/NUP54/THOC2/IPO5/KHDRBS1/SETD2/PTGS2/ZIC1",24
"GO:0035633","maintenance of blood-brain barrier","12/1671","39/18986",0.307692307692308,3.49601804538968,4.84721266825549,8.53793478302007e-05,0.00237123609022137,0.00184999441192212,"GJA1/LAMC1/ZEB2/DMD/ITGB1/SLC1A1/SLC12A2/CD2AP/WNK3/MBP/PTGS2/TJP2",12
"GO:0014911","positive regulation of smooth muscle cell migration","14/1671","51/18986",0.274509803921569,3.11899649147511,4.70722490360552,9.06410423025175e-05,0.00249327919711566,0.00194521018006058,"CRK/SRC/BCL2/ATP7A/LPAR1/ITGA2/RPS6KB1/NR4A3/DOCK4/POSTN/SEMA6D/FAT1/IGF1/NRP1",14
"GO:0016601","Rac protein signal transduction","14/1671","51/18986",0.274509803921569,3.11899649147511,4.70722490360552,9.06410423025175e-05,0.00249327919711566,0.00194521018006058,"CRK/RTN4/KRAS/HACE1/EPS8/NF1/RASGRF1/ABI2/NCKAP1/AUTS2/ARHGAP17/ALS2/OGT/ARHGAP24",14
"GO:0030010","establishment of cell polarity","30/1671","164/18986",0.182926829268293,2.07842536235057,4.30885034319056,9.14367126073367e-05,0.00250318886085514,0.00195294151588903,"CRK/GJA1/RAB11FIP2/PTK2/RHOBTB1/ABL2/GSK3B/IGF1R/ITGB1/MAD2L1/MAP1B/MAP4/MYO9A/PAFAH1B1/RAP1B/ROCK1/WEE1/CYTH3/ARFGEF1/CLASP1/NDEL1/PRICKLE1/RICTOR/FAT1/KIF26B/FRMD4A/AMOTL1/PAX6/SPDL1/PKHD1",30
"GO:0043549","regulation of kinase activity","65/1671","460/18986",0.141304347826087,1.60550828714906,4.08404440197059,9.20773591604026e-05,0.00250878074792964,0.00195730420245685,"HMGA2/IRS2/ADAM9/RAP2C/SRC/PTEN/THBS1/PTK2/HIPK3/FBN1/NTRK3/EGFR/TGFB2/CAV1/CCND3/RBL1/APC/RELN/ZFP91/FBXW7/ROBO1/CALM1/CCNT2/DDX3X/DUSP3/GNAQ/MAP3K4/NF1/PDPK1/PKIA/PRLR/PROX1/NR2F2/TNFRSF11A/GPRC5A/LATS1/RAPGEF2/FERMT2/PTPRT/SASH1/DSTYK/CAB39/CCDC88A/LRRK2/CACUL1/SYNPO2/ALS2/CCNYL1/TENM1/IPO5/RAD50/LMO4/CDK12/TAOK3/ADCYAP1/MYOCD/PPM1E/PAQR3/PDE5A/IGF1/DUSP1/RBL2/MAP2K1/FGF2/CCNK",65
"GO:0090287","regulation of cellular response to growth factor stimulus","56/1671","381/18986",0.146981627296588,1.67001386945124,4.10406018715681,9.65388023874012e-05,0.00259802061077997,0.00202692748808185,"PPARA/HIF1A/XIAP/PRKCB/SKIL/THBS1/ZEB2/FBN1/CAV1/NOTCH2/FBN2/ROBO1/LDLRAD4/CREBBP/DMD/GLG1/GRB10/RBPJ/ITGB1/SMAD4/NEDD4/NEO1/PDPK1/PPM1A/SOX11/UBE2D3/CASK/MTMR4/LATS1/ONECUT2/USP15/TOB1/ZDHHC17/LEMD3/DSTYK/ZNF451/HIPK2/CTDSPL2/TRIM33/ARID4B/SMURF2/SAP30L/PEG10/NRXN1/FST/SEMA6A/OGT/MYOCD/ADAMTS3/LOX/RUNX2/SPRY4/LRP2/ZEB1/NRP1/FGF2",56
"GO:0008154","actin polymerization or depolymerization","34/1671","196/18986",0.173469387755102,1.97096935722224,4.24475323137055,9.71014015747657e-05,0.00259802061077997,0.00202692748808185,"FER/TWF1/CFL2/RASA1/CAPZA1/MEGF9/EPS8/MTOR/PIK3CA/SPTBN1/SEMA5A/LATS1/FCHSD2/ABI2/ARFGEF1/NCKAP1/DAAM2/CD2AP/TMOD2/ENAH/SPIRE1/MTPN/RICTOR/FMN1/BAIAP2/TENM1/TMOD1/NCK1/WASL/DIAPH2/ARHGAP18/CAPZA2/PLEKHH2/CXCL12",34
"GO:0045669","positive regulation of osteoblast differentiation","18/1671","77/18986",0.233766233766234,2.65606565786099,4.52346162825689,9.7160276799042e-05,0.00259802061077997,0.00202692748808185,"BMPR2/TP63/FBN2/YAP1/PPP3CA/ACVR1/ACVR2A/ACVR2B/IL6ST/MEF2C/SOX11/FERMT2/ZHX3/SUCO/RUNX2/IGF1/BMPR1B/FGF2",18
"GO:1904377","positive regulation of protein localization to cell periphery","18/1671","77/18986",0.233766233766234,2.65606565786099,4.52346162825689,9.7160276799042e-05,0.00259802061077997,0.00202692748808185,"RAB11FIP2/EGFR/PIK3R1/EPB41L2/ITGB1/KIF5B/PDPK1/SPTBN1/VPS35/WNK3/ATP2C1/DPP10/SORBS1/NRXN1/CNST/STAC/PGRMC1/ACSL3",18
"GO:0045948","positive regulation of translational initiation","10/1671","29/18986",0.344827586206897,3.9179512577643,4.8851117699009,0.000113988830348482,0.00303389715589547,0.00236699028321092,"UHMK1/DDX3X/MTOR/RPS6KB1/NCK1/KHDRBS1/YTHDF3/METTL3/YTHDF2/DAZ2",10
"GO:0099504","synaptic vesicle cycle","37/1671","222/18986",0.166666666666667,1.89367644125274,4.16079541518852,0.000115935950280687,0.00307150128186023,0.00239632832474416,"PRKCB/PTEN/FCHO2/CASP3/FMR1/ATP6V1C1/CACNB4/LPAR1/MYLK/RAB3B/RAP1B/ROCK1/SYT1/SYT4/PICALM/CASK/SYNJ1/AP3D1/SNAP91/SV2B/ITSN2/SLC17A6/LRRK2/C9orf72/UNC13C/ERC2/SYT11/CANX/PLAA/STXBP1/PCDH17/NRXN1/PPP3CB/SGIP1/NLGN4Y/DNAJC5/RAP1BL",37
"GO:0051223","regulation of protein transport","63/1671","446/18986",0.141255605381166,1.60495447263125,4.01622036654016,0.000118444499546303,0.00312356618298942,0.00243694839481794,"IRS2/ADAM9/HIF1A/ACSL4/PRKCB/SLC16A1/SRC/UHMK1/IRS1/EGFR/TGFB2/PIK3R1/FOXO1/PPP3CA/SLC7A11/EFNA5/ASPH/BARD1/GSK3B/ITPR1/NEO1/NF1/PPM1A/PKIA/PRKAR1A/PTPN11/RAN/RFX3/SLC12A2/SYT4/TPR/KLF7/SEC24A/CD2AP/UBR5/CTDSPL2/RAB23/NUP54/YOD1/VPS35/NDEL1/STXBP4/UBAC2/ATP2C1/RAP1GDS1/CNST/PPP3CB/TENM1/IPO5/TTN/ENSA/PLCB1/FRMD4A/NEUROD1/F2R/IGF1/SNX3/PTGS2/PGRMC1/SH3TC2/ACVR1C/ACSL3/ZIC1",63
"GO:0051588","regulation of neurotransmitter transport","21/1671","99/18986",0.212121212121212,2.41013365250349,4.36997207680179,0.00011951075757669,0.00313729381419357,0.00244765843804026,"PRKCB/SLC30A1/FMR1/CACNB4/GPM6B/ITGB1/MEF2C/NF1/RAB3B/RAP1B/SYT1/SYT4/CASK/SV2B/SLC38A2/LRRK2/SYT11/STXBP1/GPR158/RAP1BL/NOS1",21
